,0,1,2,3,4,5,6,7,8,9,10,11
91,5.0,5.0,5.0,2.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0
92,5.0,5.0,5.0,11.0,5.0,5.0,5.0,4.0,5.0,10.0,5.0,5.0
93,5.0,9.0,5.0,0.0,5.0,10.0,5.0,5.0,5.0,10.0,5.0,4.0
94,5.0,0.0,5.0,0.0,5.0,1.0,5.0,4.0,5.0,5.0,5.0,4.0
95,5.0,0.0,5.0,1.0,5.0,5.0,5.0,4.0,5.0,10.0,5.0,0.0
96,5.0,5.0,5.0,1.0,5.0,0.0,5.0,4.0,5.0,4.0,5.0,0.0
97,4.0,5.0,4.0,11.0,4.0,5.0,4.0,4.0,4.0,10.0,4.0,4.0
98,10.0,5.0,10.0,6.0,10.0,5.0,10.0,4.0,10.0,10.0,10.0,26.0
99,10.0,4.0,10.0,6.0,10.0,5.0,10.0,4.0,10.0,10.0,10.0,4.0
100,10.0,0.0,10.0,6.0,10.0,10.0,10.0,9.0,10.0,0.0,10.0,4.0
101,10.0,5.0,10.0,6.0,10.0,5.0,10.0,3.0,10.0,15.0,10.0,9.0
102,10.0,0.0,10.0,11.0,10.0,5.0,10.0,4.0,10.0,20.0,10.0,4.0
103,10.0,4.0,10.0,11.0,10.0,5.0,10.0,4.0,10.0,10.0,10.0,0.0
104,10.0,5.0,10.0,6.0,10.0,5.0,10.0,4.0,10.0,10.0,10.0,5.0
105,10.0,10.0,10.0,6.0,10.0,5.0,10.0,3.0,10.0,10.0,10.0,4.0
106,10.0,5.0,10.0,0.0,10.0,5.0,10.0,4.0,10.0,7.0,10.0,4.0
107,5.0,5.0,5.0,1.0,5.0,4.0,5.0,4.0,5.0,11.0,5.0,15.0
108,5.0,5.0,5.0,6.0,5.0,5.0,5.0,16.0,5.0,10.0,5.0,4.0
109,1.0,5.0,1.0,6.0,1.0,5.0,1.0,4.0,1.0,10.0,1.0,4.0
110,5.0,5.0,5.0,0.0,5.0,5.0,5.0,26.0,5.0,8.0,5.0,14.0
111,5.0,15.0,5.0,0.0,5.0,5.0,5.0,4.0,5.0,10.0,5.0,4.0
112,5.0,15.0,5.0,11.0,5.0,5.0,5.0,4.0,5.0,10.0,5.0,1.0
113,5.0,5.0,5.0,6.0,5.0,6.0,5.0,4.0,5.0,10.0,5.0,4.0
114,5.0,5.0,5.0,16.0,5.0,5.0,5.0,4.0,5.0,10.0,5.0,4.0
115,5.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,10.0,5.0,4.0
116,5.0,5.0,5.0,6.0,5.0,5.0,5.0,8.0,5.0,14.0,5.0,4.0
117,5.0,5.0,5.0,1.0,5.0,10.0,5.0,4.0,5.0,14.0,5.0,4.0
118,5.0,6.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,10.0,5.0,4.0
119,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,10.0,5.0,4.0
120,5.0,10.0,5.0,6.0,5.0,14.0,5.0,4.0,5.0,0.0,5.0,29.0
121,5.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,10.0,5.0,4.0
122,5.0,5.0,5.0,11.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,29.0
123,5.0,10.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,0.0,5.0,24.0
124,5.0,5.0,5.0,6.0,5.0,5.0,5.0,2.0,5.0,0.0,5.0,5.0
125,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,5.0,0.0
126,5.0,5.0,5.0,6.0,5.0,0.0,5.0,4.0,5.0,0.0,5.0,30.0
127,5.0,5.0,5.0,6.0,5.0,5.0,5.0,14.0,5.0,10.0,5.0,16.0
128,5.0,10.0,5.0,11.0,5.0,4.0,5.0,4.0,5.0,6.0,5.0,0.0
129,20.0,5.0,20.0,11.0,20.0,9.0,20.0,4.0,20.0,15.0,20.0,29.0
130,0.0,5.0,0.0,6.0,0.0,13.0,0.0,9.0,0.0,0.0,0.0,29.0
131,5.0,5.0,5.0,11.0,5.0,5.0,5.0,2.0,5.0,15.0,5.0,0.0
132,10.0,5.0,10.0,0.0,10.0,6.0,10.0,21.0,10.0,19.0,10.0,10.0
133,5.0,5.0,5.0,6.0,5.0,5.0,5.0,9.0,5.0,10.0,5.0,0.0
134,10.0,5.0,10.0,6.0,10.0,5.0,10.0,20.0,10.0,9.0,10.0,4.0
135,5.0,5.0,5.0,6.0,5.0,5.0,5.0,15.0,5.0,10.0,5.0,0.0
136,5.0,10.0,5.0,11.0,5.0,5.0,5.0,3.0,5.0,10.0,5.0,4.0
137,0.0,5.0,0.0,6.0,0.0,5.0,0.0,4.0,0.0,5.0,0.0,4.0
138,5.0,5.0,5.0,0.0,5.0,5.0,5.0,4.0,5.0,1.0,5.0,0.0
139,5.0,5.0,5.0,1.0,5.0,5.0,5.0,4.0,5.0,1.0,5.0,0.0
140,0.0,5.0,0.0,6.0,0.0,5.0,0.0,5.0,0.0,27.0,0.0,20.0
141,4.0,5.0,4.0,6.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0
142,5.0,5.0,5.0,0.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,0.0
143,5.0,5.0,5.0,6.0,5.0,5.0,5.0,1.0,5.0,9.0,5.0,10.0
144,5.0,1.0,5.0,6.0,5.0,1.0,5.0,4.0,5.0,30.0,5.0,1.0
145,5.0,5.0,5.0,0.0,5.0,5.0,5.0,4.0,5.0,10.0,5.0,0.0
146,5.0,0.0,5.0,6.0,5.0,5.0,5.0,14.0,5.0,10.0,5.0,5.0
147,5.0,4.0,5.0,2.0,5.0,5.0,5.0,4.0,5.0,16.0,5.0,3.0
148,5.0,0.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,9.0,5.0,2.0
149,5.0,5.0,5.0,6.0,5.0,5.0,5.0,19.0,5.0,15.0,5.0,10.0
150,4.0,0.0,4.0,6.0,4.0,5.0,4.0,4.0,4.0,10.0,4.0,4.0
151,10.0,5.0,10.0,0.0,10.0,5.0,10.0,4.0,10.0,10.0,10.0,4.0
152,5.0,10.0,5.0,6.0,5.0,10.0,5.0,4.0,5.0,10.0,5.0,0.0
153,5.0,5.0,5.0,6.0,5.0,20.0,5.0,4.0,5.0,1.0,5.0,4.0
154,0.0,5.0,0.0,5.0,0.0,10.0,0.0,4.0,0.0,5.0,0.0,4.0
155,5.0,5.0,5.0,1.0,5.0,5.0,5.0,4.0,5.0,0.0,5.0,15.0
156,10.0,0.0,10.0,6.0,10.0,5.0,10.0,4.0,10.0,9.0,10.0,4.0
157,6.0,5.0,6.0,1.0,6.0,6.0,6.0,12.0,6.0,1.0,6.0,5.0
158,5.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,10.0,5.0,0.0
159,6.0,5.0,6.0,6.0,6.0,5.0,6.0,4.0,6.0,12.0,6.0,4.0
160,5.0,10.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,10.0,5.0,4.0
161,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,4.0
162,5.0,11.0,5.0,1.0,5.0,15.0,5.0,4.0,5.0,5.0,5.0,4.0
163,10.0,5.0,10.0,6.0,10.0,0.0,10.0,4.0,10.0,10.0,10.0,4.0
164,5.0,5.0,5.0,1.0,5.0,5.0,5.0,4.0,5.0,0.0,5.0,15.0
165,5.0,15.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,6.0
166,5.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0
167,5.0,5.0,5.0,6.0,5.0,10.0,5.0,4.0,5.0,10.0,5.0,4.0
168,2.0,5.0,2.0,6.0,2.0,5.0,2.0,4.0,2.0,5.0,2.0,4.0
169,5.0,5.0,5.0,6.0,5.0,0.0,5.0,4.0,5.0,10.0,5.0,1.0
170,5.0,10.0,5.0,1.0,5.0,5.0,5.0,9.0,5.0,10.0,5.0,4.0
171,10.0,5.0,10.0,6.0,10.0,5.0,10.0,4.0,10.0,10.0,10.0,0.0
172,5.0,5.0,5.0,5.0,5.0,14.0,5.0,4.0,5.0,14.0,5.0,4.0
173,5.0,20.0,5.0,1.0,5.0,5.0,5.0,9.0,5.0,10.0,5.0,4.0
174,0.0,5.0,0.0,6.0,0.0,5.0,0.0,20.0,0.0,10.0,0.0,3.0
175,10.0,6.0,10.0,0.0,10.0,5.0,10.0,4.0,10.0,6.0,10.0,4.0
176,7.0,6.0,7.0,6.0,7.0,5.0,7.0,4.0,7.0,10.0,7.0,4.0
177,10.0,4.0,10.0,6.0,10.0,10.0,10.0,54.0,10.0,0.0,10.0,10.0
178,5.0,5.0,5.0,6.0,5.0,9.0,5.0,4.0,5.0,0.0,5.0,5.0
179,0.0,5.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,1.0
180,15.0,4.0,15.0,0.0,15.0,20.0,15.0,4.0,15.0,10.0,15.0,0.0
181,8.0,5.0,8.0,6.0,8.0,5.0,8.0,10.0,8.0,6.0,8.0,4.0
182,5.0,5.0,5.0,6.0,5.0,1.0,5.0,4.0,5.0,10.0,5.0,4.0
183,5.0,5.0,5.0,6.0,5.0,10.0,5.0,2.0,5.0,10.0,5.0,4.0
184,5.0,5.0,5.0,6.0,5.0,10.0,5.0,4.0,5.0,10.0,5.0,4.0
185,5.0,0.0,5.0,31.0,5.0,5.0,5.0,1.0,5.0,20.0,5.0,4.0
186,5.0,5.0,5.0,16.0,5.0,5.0,5.0,20.0,5.0,10.0,5.0,0.0
187,5.0,5.0,5.0,16.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0
188,0.0,5.0,0.0,16.0,0.0,5.0,0.0,4.0,0.0,19.0,0.0,9.0
189,6.0,11.0,6.0,16.0,6.0,20.0,6.0,5.0,6.0,14.0,6.0,4.0
190,5.0,5.0,5.0,16.0,5.0,5.0,5.0,4.0,5.0,10.0,5.0,4.0
191,10.0,5.0,10.0,16.0,10.0,0.0,10.0,4.0,10.0,5.0,10.0,4.0
192,5.0,5.0,5.0,16.0,5.0,5.0,5.0,4.0,5.0,0.0,5.0,4.0
193,5.0,0.0,5.0,16.0,5.0,5.0,5.0,4.0,5.0,1.0,5.0,4.0
194,5.0,5.0,5.0,16.0,5.0,0.0,5.0,4.0,5.0,1.0,5.0,4.0
195,5.0,6.0,5.0,24.0,5.0,1.0,5.0,20.0,5.0,10.0,5.0,4.0
196,5.0,5.0,5.0,11.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,4.0
197,5.0,5.0,5.0,12.0,5.0,1.0,5.0,10.0,5.0,10.0,5.0,5.0
198,5.0,5.0,5.0,0.0,5.0,0.0,5.0,4.0,5.0,11.0,5.0,4.0
199,5.0,5.0,5.0,0.0,5.0,5.0,5.0,9.0,5.0,10.0,5.0,4.0
200,5.0,5.0,5.0,0.0,5.0,5.0,5.0,15.0,5.0,10.0,5.0,4.0
201,5.0,5.0,5.0,6.0,5.0,10.0,5.0,9.0,5.0,0.0,5.0,4.0
202,5.0,0.0,5.0,1.0,5.0,10.0,5.0,5.0,5.0,10.0,5.0,4.0
203,5.0,5.0,5.0,6.0,5.0,5.0,5.0,17.0,5.0,10.0,5.0,4.0
204,5.0,5.0,5.0,6.0,5.0,15.0,5.0,4.0,5.0,10.0,5.0,11.0
205,5.0,1.0,5.0,6.0,5.0,0.0,5.0,4.0,5.0,1.0,5.0,4.0
206,5.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,10.0,5.0,4.0
207,5.0,5.0,5.0,6.0,5.0,5.0,5.0,0.0,5.0,10.0,5.0,0.0
208,5.0,10.0,5.0,0.0,5.0,5.0,5.0,4.0,5.0,11.0,5.0,1.0
209,5.0,5.0,5.0,0.0,5.0,5.0,5.0,4.0,5.0,10.0,5.0,6.0
210,5.0,5.0,5.0,0.0,5.0,5.0,5.0,1.0,5.0,10.0,5.0,4.0
211,5.0,5.0,5.0,0.0,5.0,5.0,5.0,3.0,5.0,29.0,5.0,5.0
212,5.0,5.0,5.0,0.0,5.0,0.0,5.0,4.0,5.0,0.0,5.0,9.0
213,5.0,5.0,5.0,0.0,5.0,5.0,5.0,4.0,5.0,10.0,5.0,0.0
214,5.0,5.0,5.0,0.0,5.0,5.0,5.0,3.0,5.0,10.0,5.0,4.0
215,5.0,5.0,5.0,0.0,5.0,5.0,5.0,4.0,5.0,10.0,5.0,0.0
216,5.0,11.0,5.0,0.0,5.0,0.0,5.0,4.0,5.0,10.0,5.0,9.0
217,15.0,5.0,15.0,1.0,15.0,5.0,15.0,3.0,15.0,10.0,15.0,4.0
218,5.0,5.0,5.0,6.0,5.0,4.0,5.0,1.0,5.0,10.0,5.0,9.0
219,5.0,5.0,5.0,6.0,5.0,15.0,5.0,14.0,5.0,10.0,5.0,12.0
220,5.0,11.0,5.0,6.0,5.0,5.0,5.0,14.0,5.0,10.0,5.0,4.0
221,5.0,10.0,5.0,6.0,5.0,10.0,5.0,4.0,5.0,10.0,5.0,4.0
222,5.0,4.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,10.0,5.0,4.0
223,5.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,0.0,5.0,8.0
224,5.0,10.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,11.0,5.0,4.0
225,5.0,5.0,5.0,0.0,5.0,5.0,5.0,4.0,5.0,10.0,5.0,1.0
226,0.0,5.0,0.0,6.0,0.0,5.0,0.0,4.0,0.0,10.0,0.0,16.0
227,5.0,5.0,5.0,11.0,5.0,0.0,5.0,5.0,5.0,10.0,5.0,15.0
228,5.0,5.0,5.0,16.0,5.0,5.0,5.0,4.0,5.0,10.0,5.0,4.0
229,5.0,5.0,5.0,7.0,5.0,5.0,5.0,4.0,5.0,21.0,5.0,4.0
230,0.0,5.0,0.0,11.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0
231,10.0,5.0,10.0,11.0,10.0,10.0,10.0,4.0,10.0,0.0,10.0,4.0
232,14.0,5.0,14.0,4.0,14.0,5.0,14.0,4.0,14.0,6.0,14.0,28.0
233,5.0,5.0,5.0,1.0,5.0,5.0,5.0,4.0,5.0,0.0,5.0,0.0
234,10.0,5.0,10.0,6.0,10.0,6.0,10.0,4.0,10.0,15.0,10.0,4.0
235,5.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,18.0,5.0,5.0
236,16.0,5.0,16.0,6.0,16.0,5.0,16.0,4.0,16.0,9.0,16.0,4.0
237,5.0,10.0,5.0,6.0,5.0,0.0,5.0,5.0,5.0,4.0,5.0,10.0
238,5.0,5.0,5.0,1.0,5.0,5.0,5.0,4.0,5.0,22.0,5.0,4.0
239,5.0,5.0,5.0,6.0,5.0,20.0,5.0,4.0,5.0,3.0,5.0,4.0
240,5.0,5.0,5.0,6.0,5.0,10.0,5.0,4.0,5.0,18.0,5.0,1.0
241,5.0,5.0,5.0,11.0,5.0,15.0,5.0,4.0,5.0,16.0,5.0,0.0
242,5.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,10.0,5.0,0.0
243,5.0,6.0,5.0,6.0,5.0,19.0,5.0,4.0,5.0,10.0,5.0,1.0
244,5.0,6.0,5.0,6.0,5.0,15.0,5.0,5.0,5.0,0.0,5.0,3.0
245,10.0,5.0,10.0,1.0,10.0,21.0,10.0,0.0,10.0,10.0,10.0,2.0
246,5.0,0.0,5.0,0.0,5.0,19.0,5.0,1.0,5.0,10.0,5.0,4.0
247,5.0,5.0,5.0,16.0,5.0,19.0,5.0,4.0,5.0,5.0,5.0,4.0
248,15.0,15.0,15.0,6.0,15.0,19.0,15.0,4.0,15.0,10.0,15.0,0.0
249,10.0,5.0,10.0,6.0,10.0,14.0,10.0,4.0,10.0,10.0,10.0,17.0
250,5.0,5.0,5.0,0.0,5.0,5.0,5.0,3.0,5.0,10.0,5.0,4.0
251,5.0,5.0,5.0,10.0,5.0,19.0,5.0,4.0,5.0,10.0,5.0,4.0
252,14.0,5.0,14.0,16.0,14.0,20.0,14.0,4.0,14.0,17.0,14.0,0.0
253,5.0,5.0,5.0,6.0,5.0,19.0,5.0,4.0,5.0,13.0,5.0,1.0
254,5.0,10.0,5.0,6.0,5.0,19.0,5.0,4.0,5.0,15.0,5.0,2.0
255,0.0,5.0,0.0,6.0,0.0,19.0,0.0,4.0,0.0,15.0,0.0,4.0
256,5.0,4.0,5.0,6.0,5.0,11.0,5.0,4.0,5.0,11.0,5.0,0.0
257,5.0,10.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,0.0,5.0,7.0
258,5.0,5.0,5.0,6.0,5.0,19.0,5.0,5.0,5.0,10.0,5.0,1.0
259,5.0,5.0,5.0,6.0,5.0,20.0,5.0,0.0,5.0,5.0,5.0,6.0
260,5.0,10.0,5.0,6.0,5.0,5.0,5.0,18.0,5.0,10.0,5.0,4.0
261,5.0,5.0,5.0,6.0,5.0,5.0,5.0,3.0,5.0,1.0,5.0,1.0
262,5.0,5.0,5.0,6.0,5.0,30.0,5.0,4.0,5.0,10.0,5.0,6.0
263,5.0,5.0,5.0,1.0,5.0,5.0,5.0,0.0,5.0,10.0,5.0,4.0
264,5.0,5.0,5.0,2.0,5.0,5.0,5.0,0.0,5.0,11.0,5.0,4.0
265,0.0,5.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,5.0
266,5.0,5.0,5.0,6.0,5.0,5.0,5.0,30.0,5.0,4.0,5.0,5.0
267,5.0,5.0,5.0,7.0,5.0,5.0,5.0,0.0,5.0,10.0,5.0,1.0
268,5.0,5.0,5.0,6.0,5.0,5.0,5.0,0.0,5.0,10.0,5.0,0.0
269,5.0,0.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,10.0,5.0,5.0
270,5.0,5.0,5.0,6.0,5.0,5.0,5.0,0.0,5.0,10.0,5.0,5.0
271,6.0,5.0,6.0,6.0,6.0,11.0,6.0,0.0,6.0,0.0,6.0,15.0
272,5.0,5.0,5.0,6.0,5.0,5.0,5.0,0.0,5.0,10.0,5.0,5.0
273,5.0,15.0,5.0,6.0,5.0,5.0,5.0,0.0,5.0,9.0,5.0,5.0
274,5.0,5.0,5.0,6.0,5.0,5.0,5.0,1.0,5.0,0.0,5.0,4.0
275,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,12.0,0.0,5.0
276,5.0,10.0,5.0,6.0,5.0,0.0,5.0,0.0,5.0,10.0,5.0,5.0
277,5.0,11.0,5.0,6.0,5.0,12.0,5.0,0.0,5.0,10.0,5.0,1.0
278,0.0,5.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0,8.0,0.0,0.0
