,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
10,0.0,169.0,0.0,300.0,0.0,300.0,0.0,267.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,310.0,0.0,344.0,0.0,310.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,104.0,0.0,109.0,0.0,34.0,0.0,109.0,0.0,106.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,171.0,0.0,96.0,0.0,96.0,0.0,235.0,0.0,235.0,0.0,132.0,0.0,45.0,0.0,199.0
11,0.0,169.0,0.0,300.0,0.0,300.0,0.0,267.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,346.0,0.0,300.0,0.0,0.0,0.0,310.0,0.0,310.0,0.0,310.0,0.0,109.0,0.0,109.0,0.0,106.0,0.0,109.0,0.0,109.0,0.0,34.0,0.0,110.0,0.0,109.0,0.0,41.0,0.0,113.0,0.0,117.0,0.0,113.0,0.0,113.0,0.0,171.0,0.0,96.0,0.0,96.0,0.0,235.0,0.0,235.0,0.0,132.0,0.0,45.0,0.0,199.0
12,0.0,169.0,0.0,300.0,0.0,300.0,0.0,267.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,310.0,0.0,310.0,0.0,310.0,0.0,109.0,0.0,109.0,0.0,106.0,0.0,109.0,0.0,109.0,0.0,34.0,0.0,109.0,0.0,109.0,0.0,149.0,0.0,113.0,0.0,113.0,0.0,120.0,0.0,113.0,0.0,171.0,0.0,96.0,0.0,96.0,0.0,235.0,0.0,235.0,0.0,132.0,0.0,45.0,0.0,199.0
13,0.0,169.0,0.0,272.0,0.0,300.0,0.0,267.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,310.0,0.0,310.0,0.0,310.0,0.0,109.0,0.0,109.0,0.0,106.0,0.0,109.0,0.0,109.0,0.0,34.0,0.0,109.0,0.0,109.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,171.0,0.0,96.0,0.0,96.0,0.0,235.0,0.0,235.0,0.0,132.0,0.0,45.0,0.0,199.0
14,0.0,169.0,0.0,272.0,0.0,300.0,0.0,267.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,310.0,0.0,241.0,0.0,310.0,0.0,109.0,0.0,146.0,0.0,106.0,0.0,109.0,0.0,109.0,0.0,34.0,0.0,109.0,0.0,109.0,0.0,113.0,0.0,113.0,0.0,111.0,0.0,113.0,0.0,113.0,0.0,171.0,0.0,96.0,0.0,96.0,0.0,235.0,0.0,235.0,0.0,132.0,0.0,45.0,0.0,199.0
15,0.0,169.0,0.0,272.0,0.0,300.0,0.0,267.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,310.0,0.0,310.0,0.0,310.0,0.0,109.0,0.0,109.0,0.0,106.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,171.0,0.0,96.0,0.0,96.0,0.0,235.0,0.0,235.0,0.0,132.0,0.0,45.0,0.0,199.0
16,0.0,169.0,0.0,272.0,0.0,300.0,0.0,267.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,310.0,0.0,310.0,0.0,310.0,0.0,112.0,0.0,109.0,0.0,106.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,171.0,0.0,96.0,0.0,96.0,0.0,235.0,0.0,235.0,0.0,132.0,0.0,79.0,0.0,199.0
17,0.0,169.0,0.0,272.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,105.0,0.0,310.0,0.0,310.0,0.0,112.0,0.0,109.0,0.0,106.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,171.0,0.0,96.0,0.0,96.0,0.0,235.0,0.0,240.0,0.0,132.0,0.0,45.0,0.0,199.0
18,0.0,169.0,0.0,272.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,310.0,0.0,310.0,0.0,310.0,0.0,112.0,0.0,109.0,0.0,106.0,0.0,145.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,171.0,0.0,96.0,0.0,96.0,0.0,235.0,0.0,235.0,0.0,132.0,0.0,45.0,0.0,199.0
19,0.0,169.0,0.0,272.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,303.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,310.0,0.0,310.0,0.0,310.0,0.0,112.0,0.0,109.0,0.0,106.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,171.0,0.0,96.0,0.0,96.0,0.0,235.0,0.0,235.0,0.0,132.0,0.0,45.0,0.0,199.0
20,0.0,169.0,0.0,272.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,310.0,0.0,310.0,0.0,310.0,0.0,112.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,146.0,0.0,109.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,171.0,0.0,96.0,0.0,96.0,0.0,235.0,0.0,235.0,0.0,132.0,0.0,36.0,0.0,199.0
21,0.0,169.0,0.0,272.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,265.0,0.0,300.0,0.0,0.0,0.0,310.0,0.0,310.0,0.0,310.0,0.0,112.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,113.0,0.0,78.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,171.0,0.0,96.0,0.0,96.0,0.0,235.0,0.0,235.0,0.0,132.0,0.0,45.0,0.0,199.0
22,0.0,169.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,310.0,0.0,310.0,0.0,310.0,0.0,112.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,171.0,0.0,96.0,0.0,96.0,0.0,235.0,0.0,235.0,0.0,132.0,0.0,45.0,0.0,199.0
23,0.0,169.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,310.0,0.0,272.0,0.0,310.0,0.0,112.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,113.0,0.0,119.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,171.0,0.0,96.0,0.0,96.0,0.0,203.0,0.0,235.0,0.0,132.0,0.0,316.0,0.0,199.0
24,0.0,169.0,0.0,297.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,310.0,0.0,272.0,0.0,310.0,0.0,112.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,171.0,0.0,96.0,0.0,96.0,0.0,235.0,0.0,235.0,0.0,132.0,0.0,45.0,0.0,202.0
25,0.0,169.0,0.0,300.0,0.0,300.0,0.0,18.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,310.0,0.0,272.0,0.0,310.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,113.0,0.0,113.0,0.0,79.0,0.0,113.0,0.0,113.0,0.0,171.0,0.0,96.0,0.0,96.0,0.0,235.0,0.0,235.0,0.0,132.0,0.0,45.0,0.0,199.0
26,0.0,169.0,0.0,300.0,0.0,300.0,0.0,18.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,310.0,0.0,272.0,0.0,310.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,171.0,0.0,96.0,0.0,96.0,0.0,235.0,0.0,235.0,0.0,132.0,0.0,45.0,0.0,235.0
27,0.0,169.0,0.0,300.0,0.0,300.0,0.0,18.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,202.0,0.0,272.0,0.0,310.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,143.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,171.0,0.0,96.0,0.0,96.0,0.0,235.0,0.0,235.0,0.0,132.0,0.0,45.0,0.0,199.0
28,0.0,169.0,0.0,300.0,0.0,300.0,0.0,18.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,348.0,0.0,272.0,0.0,310.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,143.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,149.0,0.0,113.0,0.0,113.0,0.0,148.0,0.0,113.0,0.0,171.0,0.0,96.0,0.0,134.0,0.0,235.0,0.0,235.0,0.0,132.0,0.0,45.0,0.0,199.0
29,0.0,169.0,0.0,300.0,0.0,300.0,0.0,18.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,310.0,0.0,272.0,0.0,310.0,0.0,109.0,0.0,113.0,0.0,109.0,0.0,143.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,149.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,171.0,0.0,96.0,0.0,96.0,0.0,235.0,0.0,235.0,0.0,132.0,0.0,112.0,0.0,199.0
30,0.0,169.0,0.0,300.0,0.0,300.0,0.0,18.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,310.0,0.0,272.0,0.0,310.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,143.0,0.0,106.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,149.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,171.0,0.0,96.0,0.0,96.0,0.0,235.0,0.0,235.0,0.0,132.0,0.0,46.0,0.0,199.0
31,0.0,169.0,0.0,300.0,0.0,300.0,0.0,18.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,344.0,0.0,272.0,0.0,310.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,143.0,0.0,108.0,0.0,109.0,0.0,108.0,0.0,73.0,0.0,149.0,0.0,113.0,0.0,113.0,0.0,115.0,0.0,113.0,0.0,171.0,0.0,96.0,0.0,96.0,0.0,235.0,0.0,235.0,0.0,132.0,0.0,45.0,0.0,199.0
32,0.0,169.0,0.0,300.0,0.0,300.0,0.0,18.0,0.0,303.0,0.0,300.0,0.0,310.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,310.0,0.0,310.0,0.0,310.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,143.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,149.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,171.0,0.0,92.0,0.0,96.0,0.0,235.0,0.0,235.0,0.0,132.0,0.0,45.0,0.0,199.0
33,0.0,169.0,0.0,300.0,0.0,300.0,0.0,18.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,200.0,0.0,310.0,0.0,310.0,0.0,310.0,0.0,109.0,0.0,184.0,0.0,109.0,0.0,143.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,149.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,171.0,0.0,96.0,0.0,96.0,0.0,235.0,0.0,235.0,0.0,132.0,0.0,45.0,0.0,199.0
34,0.0,169.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,337.0,0.0,300.0,0.0,0.0,0.0,310.0,0.0,310.0,0.0,310.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,143.0,0.0,72.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,149.0,0.0,113.0,0.0,113.0,0.0,10.0,0.0,113.0,0.0,171.0,0.0,96.0,0.0,96.0,0.0,235.0,0.0,217.0,0.0,132.0,0.0,45.0,0.0,199.0
35,0.0,169.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,262.0,0.0,337.0,0.0,300.0,0.0,0.0,0.0,310.0,0.0,310.0,0.0,310.0,0.0,145.0,0.0,109.0,0.0,109.0,0.0,143.0,0.0,72.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,149.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,171.0,0.0,96.0,0.0,96.0,0.0,235.0,0.0,270.0,0.0,132.0,0.0,45.0,0.0,199.0
36,0.0,169.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,337.0,0.0,300.0,0.0,0.0,0.0,310.0,0.0,310.0,0.0,310.0,0.0,145.0,0.0,109.0,0.0,107.0,0.0,109.0,0.0,72.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,149.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,171.0,0.0,96.0,0.0,96.0,0.0,235.0,0.0,235.0,0.0,132.0,0.0,45.0,0.0,199.0
37,0.0,169.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,337.0,0.0,300.0,0.0,0.0,0.0,310.0,0.0,310.0,0.0,310.0,0.0,145.0,0.0,109.0,0.0,134.0,0.0,109.0,0.0,72.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,171.0,0.0,96.0,0.0,96.0,0.0,235.0,0.0,235.0,0.0,132.0,0.0,45.0,0.0,199.0
38,0.0,169.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,337.0,0.0,300.0,0.0,0.0,0.0,310.0,0.0,310.0,0.0,310.0,0.0,145.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,72.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,79.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,171.0,0.0,96.0,0.0,96.0,0.0,235.0,0.0,235.0,0.0,168.0,0.0,45.0,0.0,199.0
39,0.0,169.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,337.0,0.0,300.0,0.0,0.0,0.0,345.0,0.0,310.0,0.0,272.0,0.0,145.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,72.0,0.0,109.0,0.0,109.0,0.0,109.0,0.0,113.0,0.0,113.0,0.0,113.0,0.0,147.0,0.0,113.0,0.0,171.0,0.0,96.0,0.0,96.0,0.0,235.0,0.0,235.0,0.0,132.0,0.0,45.0,0.0,199.0
40,300.0,120.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,337.0,300.0,300.0,300.0,0.0,300.0,310.0,300.0,310.0,300.0,310.0,300.0,145.0,300.0,109.0,300.0,109.0,300.0,109.0,300.0,72.0,300.0,109.0,300.0,109.0,300.0,109.0,300.0,113.0,300.0,113.0,300.0,113.0,300.0,113.0,300.0,113.0,300.0,171.0,300.0,96.0,300.0,96.0,300.0,235.0,300.0,235.0,300.0,132.0,300.0,45.0,300.0,199.0
41,300.0,120.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,337.0,300.0,300.0,300.0,0.0,300.0,310.0,300.0,310.0,300.0,310.0,300.0,145.0,300.0,109.0,300.0,39.0,300.0,109.0,300.0,72.0,300.0,109.0,300.0,109.0,300.0,109.0,300.0,113.0,300.0,113.0,300.0,113.0,300.0,150.0,300.0,113.0,300.0,171.0,300.0,96.0,300.0,96.0,300.0,235.0,300.0,235.0,300.0,132.0,300.0,45.0,300.0,199.0
42,300.0,120.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,267.0,300.0,300.0,300.0,300.0,300.0,337.0,300.0,300.0,300.0,0.0,300.0,344.0,300.0,310.0,300.0,310.0,300.0,145.0,300.0,109.0,300.0,109.0,300.0,109.0,300.0,72.0,300.0,251.0,300.0,109.0,300.0,109.0,300.0,113.0,300.0,113.0,300.0,113.0,300.0,113.0,300.0,113.0,300.0,171.0,300.0,96.0,300.0,92.0,300.0,235.0,300.0,235.0,300.0,132.0,300.0,45.0,300.0,199.0
43,300.0,120.0,300.0,300.0,300.0,123.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0,300.0,344.0,300.0,310.0,300.0,310.0,300.0,145.0,300.0,109.0,300.0,109.0,300.0,109.0,300.0,109.0,300.0,146.0,300.0,109.0,300.0,109.0,300.0,113.0,300.0,75.0,300.0,113.0,300.0,113.0,300.0,113.0,300.0,171.0,300.0,96.0,300.0,96.0,300.0,235.0,300.0,235.0,300.0,132.0,300.0,45.0,300.0,199.0
44,300.0,120.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,86.0,300.0,300.0,300.0,18.0,300.0,300.0,300.0,300.0,300.0,0.0,300.0,344.0,300.0,310.0,300.0,310.0,300.0,109.0,300.0,181.0,300.0,109.0,300.0,109.0,300.0,109.0,300.0,109.0,300.0,109.0,300.0,109.0,300.0,113.0,300.0,113.0,300.0,113.0,300.0,113.0,300.0,113.0,300.0,171.0,300.0,96.0,300.0,96.0,300.0,235.0,300.0,235.0,300.0,132.0,300.0,45.0,300.0,199.0
45,300.0,120.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,86.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0,300.0,344.0,300.0,346.0,300.0,310.0,300.0,109.0,300.0,109.0,300.0,109.0,300.0,109.0,300.0,147.0,300.0,109.0,300.0,109.0,300.0,109.0,300.0,113.0,300.0,113.0,300.0,113.0,300.0,113.0,300.0,113.0,300.0,171.0,300.0,96.0,300.0,96.0,300.0,235.0,300.0,235.0,300.0,132.0,300.0,45.0,300.0,199.0
46,300.0,120.0,300.0,300.0,300.0,300.0,300.0,305.0,300.0,86.0,300.0,300.0,300.0,51.0,300.0,300.0,300.0,300.0,300.0,0.0,300.0,344.0,300.0,310.0,300.0,310.0,300.0,0.0,300.0,109.0,300.0,109.0,300.0,109.0,300.0,109.0,300.0,109.0,300.0,134.0,300.0,109.0,300.0,113.0,300.0,113.0,300.0,113.0,300.0,113.0,300.0,113.0,300.0,171.0,300.0,96.0,300.0,96.0,300.0,235.0,300.0,235.0,300.0,132.0,300.0,45.0,300.0,199.0
47,300.0,120.0,300.0,300.0,300.0,300.0,300.0,305.0,300.0,86.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0,300.0,344.0,300.0,310.0,300.0,310.0,300.0,109.0,300.0,105.0,300.0,109.0,300.0,109.0,300.0,109.0,300.0,109.0,300.0,109.0,300.0,109.0,300.0,147.0,300.0,113.0,300.0,113.0,300.0,113.0,300.0,113.0,300.0,171.0,300.0,96.0,300.0,96.0,300.0,235.0,300.0,235.0,300.0,132.0,300.0,45.0,300.0,199.0
48,300.0,120.0,300.0,302.0,300.0,300.0,300.0,305.0,300.0,86.0,300.0,300.0,300.0,346.0,300.0,300.0,300.0,300.0,300.0,0.0,300.0,344.0,300.0,310.0,300.0,310.0,300.0,109.0,300.0,109.0,300.0,109.0,300.0,109.0,300.0,111.0,300.0,143.0,300.0,109.0,300.0,109.0,300.0,113.0,300.0,113.0,300.0,79.0,300.0,113.0,300.0,113.0,300.0,171.0,300.0,96.0,300.0,96.0,300.0,235.0,300.0,235.0,300.0,132.0,300.0,45.0,300.0,
49,300.0,300.0,300.0,302.0,300.0,300.0,300.0,305.0,300.0,86.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0,300.0,344.0,300.0,310.0,300.0,310.0,300.0,110.0,300.0,109.0,300.0,109.0,300.0,109.0,300.0,111.0,300.0,109.0,300.0,109.0,300.0,145.0,300.0,113.0,300.0,113.0,300.0,113.0,300.0,113.0,300.0,113.0,300.0,171.0,300.0,96.0,300.0,96.0,300.0,235.0,300.0,235.0,300.0,132.0,300.0,110.0,300.0,
