,0,1,2,3,4,5,6,7,8,9,10,11
26,5.0,7.0,5.0,11.0,5.0,0.0,5.0,29.0,5.0,6.0,5.0,0.0
27,5.0,7.0,5.0,11.0,5.0,0.0,5.0,29.0,5.0,5.0,5.0,18.0
28,5.0,7.0,5.0,5.0,5.0,0.0,5.0,29.0,5.0,0.0,5.0,7.0
29,5.0,7.0,5.0,11.0,5.0,1.0,5.0,0.0,5.0,2.0,5.0,1.0
30,5.0,7.0,5.0,11.0,5.0,10.0,5.0,29.0,5.0,26.0,5.0,1.0
31,5.0,7.0,5.0,11.0,5.0,0.0,5.0,15.0,5.0,6.0,5.0,54.0
32,5.0,7.0,5.0,16.0,5.0,0.0,5.0,29.0,5.0,5.0,5.0,1.0
33,5.0,7.0,5.0,15.0,5.0,15.0,5.0,29.0,5.0,6.0,5.0,0.0
34,5.0,7.0,5.0,11.0,5.0,24.0,5.0,5.0,5.0,11.0,5.0,0.0
35,5.0,7.0,5.0,11.0,5.0,0.0,5.0,20.0,5.0,17.0,5.0,0.0
36,5.0,7.0,5.0,10.0,5.0,20.0,5.0,29.0,5.0,6.0,5.0,1.0
37,5.0,7.0,5.0,15.0,5.0,1.0,5.0,29.0,5.0,6.0,5.0,13.0
38,5.0,7.0,5.0,10.0,5.0,5.0,5.0,29.0,5.0,1.0,5.0,0.0
39,5.0,7.0,5.0,6.0,5.0,5.0,5.0,29.0,5.0,6.0,5.0,0.0
40,0.0,1.0,0.0,11.0,0.0,0.0,0.0,35.0,0.0,6.0,0.0,16.0
41,0.0,5.0,0.0,11.0,0.0,0.0,0.0,24.0,0.0,6.0,0.0,0.0
42,0.0,5.0,0.0,7.0,0.0,4.0,0.0,11.0,0.0,6.0,0.0,3.0
43,0.0,5.0,0.0,11.0,0.0,11.0,0.0,9.0,0.0,11.0,0.0,0.0
44,0.0,5.0,0.0,11.0,0.0,0.0,0.0,30.0,0.0,6.0,0.0,5.0
45,0.0,5.0,0.0,11.0,0.0,19.0,0.0,25.0,0.0,6.0,0.0,49.0
46,0.0,4.0,0.0,11.0,0.0,5.0,0.0,34.0,0.0,6.0,0.0,0.0
47,0.0,19.0,0.0,11.0,0.0,10.0,0.0,29.0,0.0,1.0,0.0,9.0
48,0.0,5.0,0.0,10.0,0.0,20.0,0.0,29.0,0.0,0.0,0.0,0.0
49,5.0,0.0,5.0,11.0,5.0,5.0,5.0,29.0,5.0,16.0,5.0,0.0
50,5.0,0.0,5.0,16.0,5.0,0.0,5.0,29.0,5.0,6.0,5.0,0.0
51,10.0,15.0,10.0,11.0,10.0,0.0,10.0,41.0,10.0,17.0,10.0,0.0
52,5.0,10.0,5.0,11.0,5.0,15.0,5.0,24.0,5.0,6.0,5.0,0.0
53,5.0,5.0,5.0,5.0,5.0,0.0,5.0,24.0,5.0,6.0,5.0,1.0
54,5.0,5.0,5.0,10.0,5.0,1.0,5.0,29.0,5.0,6.0,5.0,7.0
55,5.0,10.0,5.0,11.0,5.0,0.0,5.0,33.0,5.0,4.0,5.0,0.0
56,5.0,5.0,5.0,11.0,5.0,0.0,5.0,29.0,5.0,6.0,5.0,0.0
57,5.0,5.0,5.0,11.0,5.0,0.0,5.0,29.0,5.0,22.0,5.0,0.0
58,5.0,5.0,5.0,11.0,5.0,25.0,5.0,29.0,5.0,6.0,5.0,0.0
59,5.0,15.0,5.0,11.0,5.0,1.0,5.0,36.0,5.0,12.0,5.0,0.0
60,5.0,20.0,5.0,11.0,5.0,0.0,5.0,29.0,5.0,11.0,5.0,1.0
61,10.0,5.0,10.0,11.0,10.0,0.0,10.0,29.0,10.0,6.0,10.0,0.0
62,11.0,5.0,11.0,11.0,11.0,0.0,11.0,29.0,11.0,12.0,11.0,1.0
63,11.0,10.0,11.0,11.0,11.0,0.0,11.0,29.0,11.0,1.0,11.0,13.0
64,11.0,5.0,11.0,11.0,11.0,6.0,11.0,29.0,11.0,7.0,11.0,0.0
65,11.0,0.0,11.0,11.0,11.0,0.0,11.0,25.0,11.0,2.0,11.0,0.0
66,11.0,5.0,11.0,14.0,11.0,0.0,11.0,29.0,11.0,7.0,11.0,35.0
67,11.0,11.0,11.0,15.0,11.0,0.0,11.0,29.0,11.0,7.0,11.0,0.0
68,11.0,5.0,11.0,11.0,11.0,16.0,11.0,20.0,11.0,7.0,11.0,0.0
69,11.0,5.0,11.0,5.0,11.0,11.0,11.0,20.0,11.0,7.0,11.0,0.0
70,11.0,5.0,11.0,11.0,11.0,16.0,11.0,16.0,11.0,7.0,11.0,1.0
71,0.0,5.0,0.0,11.0,0.0,16.0,0.0,16.0,0.0,2.0,0.0,0.0
72,0.0,5.0,0.0,11.0,0.0,16.0,0.0,0.0,0.0,12.0,0.0,0.0
73,5.0,16.0,5.0,11.0,5.0,16.0,5.0,16.0,5.0,1.0,5.0,0.0
74,5.0,5.0,5.0,0.0,5.0,16.0,5.0,16.0,5.0,0.0,5.0,0.0
75,10.0,5.0,10.0,11.0,10.0,16.0,10.0,16.0,10.0,11.0,10.0,0.0
76,0.0,1.0,0.0,1.0,0.0,1.0,0.0,16.0,0.0,12.0,0.0,0.0
77,0.0,5.0,0.0,11.0,0.0,0.0,0.0,16.0,0.0,7.0,0.0,0.0
78,0.0,25.0,0.0,11.0,0.0,11.0,0.0,16.0,0.0,7.0,0.0,0.0
79,0.0,5.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,7.0,0.0,0.0
80,0.0,5.0,0.0,0.0,0.0,20.0,0.0,16.0,0.0,6.0,0.0,0.0
81,0.0,0.0,0.0,15.0,0.0,17.0,0.0,16.0,0.0,12.0,0.0,0.0
82,0.0,1.0,0.0,11.0,0.0,11.0,0.0,16.0,0.0,7.0,0.0,0.0
83,0.0,5.0,0.0,11.0,0.0,10.0,0.0,16.0,0.0,7.0,0.0,0.0
84,0.0,15.0,0.0,11.0,0.0,16.0,0.0,24.0,0.0,7.0,0.0,0.0
85,5.0,5.0,5.0,28.0,5.0,1.0,5.0,29.0,5.0,7.0,5.0,24.0
86,5.0,5.0,5.0,11.0,5.0,16.0,5.0,29.0,5.0,7.0,5.0,1.0
87,10.0,10.0,10.0,11.0,10.0,10.0,10.0,29.0,10.0,1.0,10.0,0.0
88,10.0,0.0,10.0,11.0,10.0,16.0,10.0,19.0,10.0,3.0,10.0,20.0
89,5.0,5.0,5.0,10.0,5.0,16.0,5.0,29.0,5.0,7.0,5.0,0.0
90,5.0,5.0,5.0,0.0,5.0,16.0,5.0,24.0,5.0,7.0,5.0,37.0
91,0.0,5.0,0.0,15.0,0.0,19.0,0.0,29.0,0.0,7.0,0.0,0.0
92,5.0,5.0,5.0,11.0,5.0,16.0,5.0,29.0,5.0,7.0,5.0,0.0
93,0.0,5.0,0.0,11.0,0.0,16.0,0.0,19.0,0.0,12.0,0.0,0.0
94,5.0,5.0,5.0,1.0,5.0,12.0,5.0,24.0,5.0,7.0,5.0,1.0
95,5.0,5.0,5.0,10.0,5.0,16.0,5.0,24.0,5.0,7.0,5.0,0.0
96,5.0,5.0,5.0,11.0,5.0,0.0,5.0,10.0,5.0,7.0,5.0,0.0
97,5.0,5.0,5.0,11.0,5.0,12.0,5.0,25.0,5.0,2.0,5.0,0.0
98,0.0,5.0,0.0,10.0,0.0,17.0,0.0,29.0,0.0,1.0,0.0,0.0
99,16.0,15.0,16.0,15.0,16.0,6.0,16.0,29.0,16.0,7.0,16.0,1.0
100,16.0,4.0,16.0,11.0,16.0,16.0,16.0,29.0,16.0,7.0,16.0,0.0
101,16.0,5.0,16.0,10.0,16.0,16.0,16.0,29.0,16.0,12.0,16.0,0.0
102,16.0,5.0,16.0,35.0,16.0,4.0,16.0,21.0,16.0,7.0,16.0,0.0
103,16.0,5.0,16.0,14.0,16.0,16.0,16.0,29.0,16.0,7.0,16.0,1.0
104,16.0,5.0,16.0,11.0,16.0,16.0,16.0,24.0,16.0,4.0,16.0,0.0
105,16.0,5.0,16.0,5.0,16.0,16.0,16.0,30.0,16.0,7.0,16.0,0.0
106,16.0,5.0,16.0,11.0,16.0,15.0,16.0,30.0,16.0,15.0,16.0,0.0
107,16.0,1.0,16.0,11.0,16.0,16.0,16.0,29.0,16.0,7.0,16.0,0.0
108,5.0,5.0,5.0,11.0,5.0,6.0,5.0,29.0,5.0,7.0,5.0,5.0
109,5.0,5.0,5.0,5.0,5.0,6.0,5.0,29.0,5.0,7.0,5.0,9.0
110,5.0,5.0,5.0,15.0,5.0,6.0,5.0,24.0,5.0,7.0,5.0,0.0
111,11.0,5.0,11.0,6.0,11.0,16.0,11.0,29.0,11.0,7.0,11.0,0.0
112,5.0,4.0,5.0,11.0,5.0,15.0,5.0,29.0,5.0,7.0,5.0,2.0
113,5.0,5.0,5.0,11.0,5.0,16.0,5.0,29.0,5.0,7.0,5.0,20.0
114,5.0,5.0,5.0,4.0,5.0,11.0,5.0,29.0,5.0,7.0,5.0,0.0
115,5.0,5.0,5.0,11.0,5.0,16.0,5.0,29.0,5.0,7.0,5.0,7.0
116,0.0,1.0,0.0,10.0,0.0,25.0,0.0,1.0,0.0,7.0,0.0,0.0
117,3.0,0.0,3.0,11.0,3.0,17.0,3.0,29.0,3.0,7.0,3.0,1.0
118,3.0,5.0,3.0,11.0,3.0,16.0,3.0,29.0,3.0,7.0,3.0,1.0
119,3.0,1.0,3.0,35.0,3.0,16.0,3.0,29.0,3.0,16.0,3.0,0.0
120,3.0,5.0,3.0,21.0,3.0,18.0,3.0,0.0,3.0,10.0,3.0,0.0
121,3.0,0.0,3.0,11.0,3.0,11.0,3.0,29.0,3.0,10.0,3.0,5.0
122,3.0,5.0,3.0,11.0,3.0,12.0,3.0,29.0,3.0,10.0,3.0,17.0
123,3.0,5.0,3.0,16.0,3.0,16.0,3.0,29.0,3.0,10.0,3.0,0.0
124,3.0,5.0,3.0,11.0,3.0,16.0,3.0,29.0,3.0,10.0,3.0,0.0
125,3.0,0.0,3.0,11.0,3.0,16.0,3.0,29.0,3.0,10.0,3.0,0.0
126,5.0,5.0,5.0,11.0,5.0,16.0,5.0,29.0,5.0,10.0,5.0,0.0
127,5.0,10.0,5.0,11.0,5.0,17.0,5.0,24.0,5.0,10.0,5.0,5.0
128,5.0,5.0,5.0,15.0,5.0,16.0,5.0,29.0,5.0,10.0,5.0,5.0
129,5.0,5.0,5.0,11.0,5.0,16.0,5.0,0.0,5.0,10.0,5.0,1.0
130,5.0,5.0,5.0,11.0,5.0,16.0,5.0,29.0,5.0,10.0,5.0,0.0
131,5.0,5.0,5.0,5.0,5.0,6.0,5.0,19.0,5.0,6.0,5.0,0.0
132,5.0,5.0,5.0,11.0,5.0,16.0,5.0,24.0,5.0,5.0,5.0,0.0
133,5.0,5.0,5.0,11.0,5.0,16.0,5.0,19.0,5.0,16.0,5.0,0.0
134,4.0,5.0,4.0,11.0,4.0,0.0,4.0,29.0,4.0,10.0,4.0,0.0
135,5.0,5.0,5.0,1.0,5.0,16.0,5.0,39.0,5.0,15.0,5.0,0.0
136,15.0,5.0,15.0,11.0,15.0,0.0,15.0,15.0,15.0,7.0,15.0,0.0
137,5.0,5.0,5.0,10.0,5.0,10.0,5.0,29.0,5.0,7.0,5.0,0.0
138,5.0,5.0,5.0,11.0,5.0,16.0,5.0,29.0,5.0,7.0,5.0,37.0
139,5.0,10.0,5.0,11.0,5.0,15.0,5.0,29.0,5.0,10.0,5.0,1.0
140,5.0,0.0,5.0,11.0,5.0,15.0,5.0,29.0,5.0,7.0,5.0,1.0
141,5.0,5.0,5.0,11.0,5.0,16.0,5.0,19.0,5.0,7.0,5.0,0.0
142,5.0,4.0,5.0,11.0,5.0,16.0,5.0,35.0,5.0,7.0,5.0,15.0
143,5.0,5.0,5.0,11.0,5.0,16.0,5.0,0.0,5.0,7.0,5.0,0.0
144,5.0,5.0,5.0,11.0,5.0,16.0,5.0,29.0,5.0,10.0,5.0,1.0
145,5.0,5.0,5.0,0.0,5.0,16.0,5.0,0.0,5.0,7.0,5.0,0.0
146,5.0,5.0,5.0,5.0,5.0,17.0,5.0,29.0,5.0,7.0,5.0,5.0
147,5.0,5.0,5.0,9.0,5.0,16.0,5.0,35.0,5.0,7.0,5.0,0.0
148,5.0,5.0,5.0,15.0,5.0,3.0,5.0,29.0,5.0,7.0,5.0,1.0
149,6.0,5.0,6.0,11.0,6.0,16.0,6.0,5.0,6.0,7.0,6.0,1.0
150,5.0,5.0,5.0,15.0,5.0,16.0,5.0,5.0,5.0,1.0,5.0,0.0
151,5.0,5.0,5.0,11.0,5.0,16.0,5.0,5.0,5.0,17.0,5.0,1.0
152,4.0,5.0,4.0,5.0,4.0,16.0,4.0,5.0,4.0,7.0,4.0,0.0
153,5.0,5.0,5.0,5.0,5.0,20.0,5.0,5.0,5.0,7.0,5.0,0.0
154,2.0,11.0,2.0,11.0,2.0,16.0,2.0,5.0,2.0,0.0,2.0,12.0
155,5.0,0.0,5.0,10.0,5.0,11.0,5.0,5.0,5.0,7.0,5.0,1.0
156,5.0,0.0,5.0,11.0,5.0,16.0,5.0,5.0,5.0,6.0,5.0,1.0
157,5.0,5.0,5.0,5.0,5.0,16.0,5.0,5.0,5.0,7.0,5.0,1.0
158,5.0,5.0,5.0,11.0,5.0,17.0,5.0,20.0,5.0,7.0,5.0,0.0
159,5.0,5.0,5.0,6.0,5.0,0.0,5.0,15.0,5.0,7.0,5.0,0.0
160,0.0,10.0,0.0,11.0,0.0,12.0,0.0,29.0,0.0,7.0,0.0,0.0
161,5.0,5.0,5.0,6.0,5.0,16.0,5.0,29.0,5.0,6.0,5.0,0.0
162,5.0,5.0,5.0,11.0,5.0,16.0,5.0,29.0,5.0,7.0,5.0,0.0
163,5.0,5.0,5.0,11.0,5.0,16.0,5.0,29.0,5.0,7.0,5.0,15.0
164,5.0,5.0,5.0,11.0,5.0,16.0,5.0,29.0,5.0,7.0,5.0,1.0
165,0.0,1.0,0.0,5.0,0.0,16.0,0.0,29.0,0.0,7.0,0.0,0.0
166,5.0,5.0,5.0,11.0,5.0,16.0,5.0,29.0,5.0,1.0,5.0,0.0
167,5.0,6.0,5.0,11.0,5.0,16.0,5.0,24.0,5.0,12.0,5.0,1.0
168,5.0,5.0,5.0,6.0,5.0,17.0,5.0,29.0,5.0,7.0,5.0,0.0
169,5.0,5.0,5.0,11.0,5.0,16.0,5.0,29.0,5.0,7.0,5.0,0.0
170,5.0,5.0,5.0,11.0,5.0,16.0,5.0,10.0,5.0,7.0,5.0,0.0
171,5.0,10.0,5.0,10.0,5.0,19.0,5.0,29.0,5.0,7.0,5.0,0.0
172,5.0,5.0,5.0,0.0,5.0,16.0,5.0,29.0,5.0,6.0,5.0,0.0
173,10.0,5.0,10.0,5.0,10.0,16.0,10.0,29.0,10.0,13.0,10.0,1.0
174,5.0,5.0,5.0,15.0,5.0,16.0,5.0,29.0,5.0,7.0,5.0,12.0
175,5.0,0.0,5.0,11.0,5.0,12.0,5.0,30.0,5.0,7.0,5.0,10.0
176,0.0,5.0,0.0,11.0,0.0,5.0,0.0,29.0,0.0,7.0,0.0,1.0
177,5.0,10.0,5.0,6.0,5.0,11.0,5.0,10.0,5.0,2.0,5.0,0.0
178,5.0,5.0,5.0,11.0,5.0,16.0,5.0,35.0,5.0,11.0,5.0,0.0
179,5.0,5.0,5.0,11.0,5.0,16.0,5.0,29.0,5.0,7.0,5.0,37.0
180,5.0,5.0,5.0,20.0,5.0,16.0,5.0,29.0,5.0,7.0,5.0,0.0
181,5.0,5.0,5.0,11.0,5.0,16.0,5.0,29.0,5.0,10.0,5.0,0.0
182,5.0,5.0,5.0,11.0,5.0,16.0,5.0,0.0,5.0,11.0,5.0,0.0
183,4.0,5.0,4.0,4.0,4.0,17.0,4.0,29.0,4.0,7.0,4.0,0.0
184,5.0,3.0,5.0,11.0,5.0,1.0,5.0,29.0,5.0,5.0,5.0,0.0
185,5.0,5.0,5.0,21.0,5.0,11.0,5.0,29.0,5.0,5.0,5.0,0.0
186,10.0,10.0,10.0,5.0,10.0,4.0,10.0,23.0,10.0,5.0,10.0,17.0
187,10.0,5.0,10.0,11.0,10.0,16.0,10.0,34.0,10.0,5.0,10.0,0.0
188,5.0,0.0,5.0,11.0,5.0,6.0,5.0,29.0,5.0,5.0,5.0,0.0
189,5.0,5.0,5.0,11.0,5.0,16.0,5.0,29.0,5.0,5.0,5.0,1.0
190,0.0,0.0,0.0,11.0,0.0,16.0,0.0,29.0,0.0,5.0,0.0,0.0
191,5.0,5.0,5.0,1.0,5.0,16.0,5.0,15.0,5.0,5.0,5.0,0.0
192,10.0,21.0,10.0,11.0,10.0,16.0,10.0,29.0,10.0,5.0,10.0,21.0
193,5.0,5.0,5.0,11.0,5.0,16.0,5.0,29.0,5.0,6.0,5.0,0.0
194,5.0,1.0,5.0,11.0,5.0,17.0,5.0,20.0,5.0,5.0,5.0,1.0
195,5.0,5.0,5.0,11.0,5.0,16.0,5.0,29.0,5.0,5.0,5.0,30.0
196,0.0,5.0,0.0,11.0,0.0,16.0,0.0,29.0,0.0,5.0,0.0,0.0
197,5.0,5.0,5.0,11.0,5.0,11.0,5.0,10.0,5.0,1.0,5.0,12.0
198,10.0,5.0,10.0,9.0,10.0,1.0,10.0,29.0,10.0,6.0,10.0,1.0
199,5.0,5.0,5.0,11.0,5.0,16.0,5.0,29.0,5.0,5.0,5.0,2.0
200,5.0,5.0,5.0,11.0,5.0,0.0,5.0,20.0,5.0,15.0,5.0,0.0
201,25.0,5.0,25.0,0.0,25.0,1.0,25.0,29.0,25.0,7.0,25.0,0.0
202,5.0,0.0,5.0,11.0,5.0,10.0,5.0,29.0,5.0,1.0,5.0,0.0
203,5.0,5.0,5.0,11.0,5.0,16.0,5.0,1.0,5.0,7.0,5.0,19.0
204,10.0,15.0,10.0,11.0,10.0,11.0,10.0,25.0,10.0,8.0,10.0,11.0
205,5.0,5.0,5.0,11.0,5.0,16.0,5.0,8.0,5.0,11.0,5.0,1.0
206,5.0,10.0,5.0,16.0,5.0,16.0,5.0,29.0,5.0,7.0,5.0,0.0
207,5.0,10.0,5.0,11.0,5.0,16.0,5.0,6.0,5.0,7.0,5.0,0.0
208,5.0,5.0,5.0,11.0,5.0,16.0,5.0,29.0,5.0,1.0,5.0,8.0
209,5.0,0.0,5.0,11.0,5.0,5.0,5.0,0.0,5.0,11.0,5.0,0.0
210,0.0,5.0,0.0,11.0,0.0,17.0,0.0,29.0,0.0,1.0,0.0,0.0
211,6.0,5.0,6.0,11.0,6.0,16.0,6.0,29.0,6.0,5.0,6.0,0.0
212,0.0,5.0,0.0,11.0,0.0,17.0,0.0,20.0,0.0,7.0,0.0,1.0
213,5.0,5.0,5.0,11.0,5.0,16.0,5.0,11.0,5.0,7.0,5.0,1.0
214,5.0,5.0,5.0,11.0,5.0,16.0,5.0,10.0,5.0,7.0,5.0,1.0
215,5.0,4.0,5.0,5.0,5.0,10.0,5.0,29.0,5.0,7.0,5.0,0.0
216,5.0,10.0,5.0,5.0,5.0,16.0,5.0,29.0,5.0,7.0,5.0,0.0
217,15.0,5.0,15.0,11.0,15.0,16.0,15.0,20.0,15.0,13.0,15.0,26.0
218,5.0,0.0,5.0,11.0,5.0,0.0,5.0,20.0,5.0,1.0,5.0,13.0
219,5.0,5.0,5.0,11.0,5.0,10.0,5.0,29.0,5.0,7.0,5.0,13.0
220,5.0,4.0,5.0,0.0,5.0,2.0,5.0,29.0,5.0,12.0,5.0,1.0
221,5.0,5.0,5.0,11.0,5.0,16.0,5.0,29.0,5.0,7.0,5.0,15.0
222,5.0,10.0,5.0,11.0,5.0,11.0,5.0,29.0,5.0,7.0,5.0,0.0
223,5.0,5.0,5.0,10.0,5.0,16.0,5.0,29.0,5.0,1.0,5.0,10.0
224,3.0,0.0,3.0,11.0,3.0,16.0,3.0,29.0,3.0,7.0,3.0,8.0
225,5.0,15.0,5.0,11.0,5.0,16.0,5.0,25.0,5.0,7.0,5.0,0.0
226,14.0,5.0,14.0,11.0,14.0,6.0,14.0,1.0,14.0,7.0,14.0,0.0
227,5.0,5.0,5.0,5.0,5.0,0.0,5.0,29.0,5.0,7.0,5.0,0.0
228,5.0,5.0,5.0,1.0,5.0,16.0,5.0,29.0,5.0,7.0,5.0,0.0
229,5.0,16.0,5.0,11.0,5.0,11.0,5.0,29.0,5.0,0.0,5.0,0.0
230,5.0,5.0,5.0,11.0,5.0,16.0,5.0,24.0,5.0,7.0,5.0,0.0
231,5.0,0.0,5.0,11.0,5.0,16.0,5.0,29.0,5.0,7.0,5.0,0.0
232,5.0,0.0,5.0,11.0,5.0,16.0,5.0,20.0,5.0,7.0,5.0,0.0
233,5.0,0.0,5.0,11.0,5.0,20.0,5.0,29.0,5.0,0.0,5.0,0.0
234,5.0,0.0,5.0,0.0,5.0,16.0,5.0,29.0,5.0,2.0,5.0,0.0
235,5.0,0.0,5.0,15.0,5.0,9.0,5.0,15.0,5.0,7.0,5.0,0.0
236,11.0,0.0,11.0,11.0,11.0,7.0,11.0,6.0,11.0,7.0,11.0,4.0
237,5.0,0.0,5.0,16.0,5.0,6.0,5.0,29.0,5.0,7.0,5.0,0.0
238,5.0,0.0,5.0,11.0,5.0,16.0,5.0,1.0,5.0,2.0,5.0,15.0
239,5.0,0.0,5.0,11.0,5.0,16.0,5.0,29.0,5.0,7.0,5.0,0.0
240,0.0,5.0,0.0,15.0,0.0,16.0,0.0,29.0,0.0,7.0,0.0,0.0
241,5.0,5.0,5.0,0.0,5.0,16.0,5.0,9.0,5.0,7.0,5.0,14.0
242,5.0,16.0,5.0,11.0,5.0,5.0,5.0,29.0,5.0,6.0,5.0,25.0
243,5.0,10.0,5.0,11.0,5.0,16.0,5.0,14.0,5.0,0.0,5.0,1.0
244,5.0,5.0,5.0,2.0,5.0,16.0,5.0,29.0,5.0,1.0,5.0,0.0
245,5.0,10.0,5.0,6.0,5.0,16.0,5.0,6.0,5.0,7.0,5.0,6.0
246,20.0,5.0,20.0,11.0,20.0,16.0,20.0,24.0,20.0,7.0,20.0,9.0
247,20.0,5.0,20.0,1.0,20.0,16.0,20.0,29.0,20.0,7.0,20.0,0.0
248,5.0,5.0,5.0,4.0,5.0,15.0,5.0,40.0,5.0,7.0,5.0,0.0
249,5.0,0.0,5.0,11.0,5.0,16.0,5.0,15.0,5.0,10.0,5.0,5.0
250,5.0,10.0,5.0,11.0,5.0,16.0,5.0,24.0,5.0,6.0,5.0,1.0
251,5.0,10.0,5.0,5.0,5.0,16.0,5.0,29.0,5.0,3.0,5.0,5.0
252,5.0,5.0,5.0,11.0,5.0,16.0,5.0,6.0,5.0,7.0,5.0,6.0
253,5.0,0.0,5.0,11.0,5.0,6.0,5.0,20.0,5.0,7.0,5.0,5.0
254,25.0,6.0,25.0,0.0,25.0,11.0,25.0,10.0,25.0,7.0,25.0,1.0
255,5.0,5.0,5.0,0.0,5.0,16.0,5.0,0.0,5.0,7.0,5.0,0.0
256,5.0,15.0,5.0,0.0,5.0,16.0,5.0,20.0,5.0,7.0,5.0,5.0
257,5.0,5.0,5.0,0.0,5.0,16.0,5.0,20.0,5.0,8.0,5.0,5.0
258,5.0,5.0,5.0,5.0,5.0,16.0,5.0,11.0,5.0,13.0,5.0,5.0
259,15.0,10.0,15.0,0.0,15.0,11.0,15.0,20.0,15.0,7.0,15.0,6.0
260,6.0,5.0,6.0,5.0,6.0,16.0,6.0,20.0,6.0,7.0,6.0,5.0
261,5.0,10.0,5.0,1.0,5.0,16.0,5.0,20.0,5.0,0.0,5.0,0.0
262,5.0,10.0,5.0,10.0,5.0,11.0,5.0,20.0,5.0,7.0,5.0,10.0
263,5.0,10.0,5.0,5.0,5.0,16.0,5.0,20.0,5.0,7.0,5.0,5.0
264,5.0,10.0,5.0,5.0,5.0,16.0,5.0,20.0,5.0,12.0,5.0,5.0
265,5.0,16.0,5.0,0.0,5.0,25.0,5.0,15.0,5.0,1.0,5.0,1.0
266,5.0,0.0,5.0,0.0,5.0,16.0,5.0,20.0,5.0,9.0,5.0,5.0
267,0.0,0.0,0.0,5.0,0.0,16.0,0.0,5.0,0.0,7.0,0.0,5.0
268,5.0,5.0,5.0,50.0,5.0,16.0,5.0,30.0,5.0,7.0,5.0,5.0
269,10.0,5.0,10.0,6.0,10.0,16.0,10.0,15.0,10.0,7.0,10.0,24.0
270,5.0,10.0,5.0,0.0,5.0,5.0,5.0,20.0,5.0,7.0,5.0,5.0
271,10.0,15.0,10.0,0.0,10.0,16.0,10.0,20.0,10.0,7.0,10.0,2.0
272,5.0,5.0,5.0,0.0,5.0,16.0,5.0,20.0,5.0,7.0,5.0,0.0
273,10.0,6.0,10.0,0.0,10.0,16.0,10.0,20.0,10.0,15.0,10.0,15.0
274,4.0,5.0,4.0,0.0,4.0,11.0,4.0,20.0,4.0,10.0,4.0,5.0
275,0.0,0.0,0.0,5.0,0.0,11.0,0.0,14.0,0.0,7.0,0.0,5.0
276,10.0,30.0,10.0,0.0,10.0,20.0,10.0,20.0,10.0,7.0,10.0,5.0
277,5.0,0.0,5.0,0.0,5.0,16.0,5.0,11.0,5.0,7.0,5.0,30.0
278,5.0,5.0,5.0,0.0,5.0,16.0,5.0,13.0,5.0,2.0,5.0,5.0
