,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
11,368.0,20.0,368.0,276.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,142.0,368.0,355.0,368.0,55.0,368.0,682.0,368.0,550.0,368.0,550.0,368.0,550.0,368.0,368.0,368.0,979.0,368.0,164.0,368.0,164.0,368.0,246.0,368.0,200.0,368.0,200.0,368.0,426.0,368.0,368.0,368.0,5.0,368.0,5.0,368.0,0.0,368.0,5.0,368.0,5.0,368.0,136.0,368.0,368.0,368.0,20.0,368.0,10.0,368.0,10.0,368.0,368.0,368.0,682.0,368.0,682.0,368.0,368.0,368.0,0.0
12,368.0,20.0,368.0,276.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,142.0,368.0,142.0,368.0,55.0,368.0,682.0,368.0,550.0,368.0,550.0,368.0,550.0,368.0,368.0,368.0,979.0,368.0,164.0,368.0,164.0,368.0,164.0,368.0,200.0,368.0,200.0,368.0,71.0,368.0,184.0,368.0,5.0,368.0,5.0,368.0,5.0,368.0,1040.0,368.0,5.0,368.0,888.0,368.0,184.0,368.0,20.0,368.0,10.0,368.0,10.0,368.0,368.0,368.0,682.0,368.0,0.0,368.0,368.0,368.0,184.0
13,368.0,20.0,368.0,276.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,5.0,368.0,20.0,368.0,142.0,368.0,142.0,368.0,55.0,368.0,682.0,368.0,550.0,368.0,50.0,368.0,550.0,368.0,368.0,368.0,979.0,368.0,164.0,368.0,164.0,368.0,164.0,368.0,200.0,368.0,200.0,368.0,142.0,368.0,368.0,368.0,10.0,368.0,5.0,368.0,5.0,368.0,5.0,368.0,5.0,368.0,1207.0,368.0,368.0,368.0,20.0,368.0,15.0,368.0,10.0,368.0,368.0,368.0,682.0,368.0,682.0,368.0,368.0,368.0,568.0
14,368.0,20.0,368.0,276.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,142.0,368.0,213.0,368.0,55.0,368.0,682.0,368.0,550.0,368.0,400.0,368.0,550.0,368.0,368.0,368.0,979.0,368.0,164.0,368.0,164.0,368.0,164.0,368.0,616.0,368.0,200.0,368.0,71.0,368.0,368.0,368.0,0.0,368.0,5.0,368.0,5.0,368.0,5.0,368.0,128.0,368.0,284.0,368.0,368.0,368.0,20.0,368.0,10.0,368.0,5.0,368.0,368.0,368.0,682.0,368.0,682.0,368.0,368.0,368.0,368.0
15,368.0,20.0,368.0,276.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,142.0,368.0,142.0,368.0,55.0,368.0,682.0,368.0,550.0,368.0,550.0,368.0,550.0,368.0,368.0,368.0,178.0,368.0,164.0,368.0,164.0,368.0,164.0,368.0,200.0,368.0,200.0,368.0,0.0,368.0,368.0,368.0,5.0,368.0,5.0,368.0,5.0,368.0,5.0,368.0,5.0,368.0,736.0,368.0,368.0,368.0,20.0,368.0,10.0,368.0,10.0,368.0,368.0,368.0,682.0,368.0,682.0,368.0,368.0,368.0,368.0
16,368.0,20.0,368.0,92.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,1065.0,368.0,64.0,368.0,55.0,368.0,682.0,368.0,550.0,368.0,550.0,368.0,550.0,368.0,368.0,368.0,979.0,368.0,164.0,368.0,164.0,368.0,164.0,368.0,200.0,368.0,200.0,368.0,71.0,368.0,368.0,368.0,5.0,368.0,5.0,368.0,5.0,368.0,5.0,368.0,5.0,368.0,71.0,368.0,368.0,368.0,20.0,368.0,10.0,368.0,10.0,368.0,368.0,368.0,682.0,368.0,682.0,368.0,368.0,368.0,460.0
17,368.0,20.0,368.0,276.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,142.0,368.0,142.0,368.0,55.0,368.0,682.0,368.0,550.0,368.0,550.0,368.0,550.0,368.0,368.0,368.0,979.0,368.0,296.0,368.0,148.0,368.0,164.0,368.0,200.0,368.0,200.0,368.0,71.0,368.0,368.0,368.0,5.0,368.0,611.0,368.0,5.0,368.0,5.0,368.0,5.0,368.0,781.0,368.0,368.0,368.0,20.0,368.0,10.0,368.0,10.0,368.0,368.0,368.0,682.0,368.0,0.0,368.0,368.0,368.0,0.0
18,368.0,20.0,368.0,276.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,142.0,368.0,142.0,368.0,55.0,368.0,682.0,368.0,550.0,368.0,550.0,368.0,550.0,368.0,276.0,368.0,979.0,368.0,164.0,368.0,164.0,368.0,0.0,368.0,200.0,368.0,200.0,368.0,71.0,368.0,368.0,368.0,5.0,368.0,5.0,368.0,40.0,368.0,0.0,368.0,5.0,368.0,0.0,368.0,368.0,368.0,20.0,368.0,10.0,368.0,10.0,368.0,368.0,368.0,682.0,368.0,682.0,368.0,368.0,368.0,368.0
19,368.0,20.0,368.0,276.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,142.0,368.0,142.0,368.0,55.0,368.0,682.0,368.0,550.0,368.0,550.0,368.0,550.0,368.0,184.0,368.0,0.0,368.0,164.0,368.0,164.0,368.0,164.0,368.0,200.0,368.0,200.0,368.0,71.0,368.0,368.0,368.0,5.0,368.0,5.0,368.0,74.0,368.0,5.0,368.0,5.0,368.0,355.0,368.0,368.0,368.0,20.0,368.0,10.0,368.0,5.0,368.0,368.0,368.0,682.0,368.0,310.0,368.0,368.0,368.0,460.0
20,368.0,20.0,368.0,276.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,142.0,368.0,142.0,368.0,55.0,368.0,50.0,368.0,0.0,368.0,550.0,368.0,550.0,368.0,368.0,368.0,712.0,368.0,164.0,368.0,164.0,368.0,164.0,368.0,200.0,368.0,200.0,368.0,71.0,368.0,368.0,368.0,5.0,368.0,5.0,368.0,5.0,368.0,5.0,368.0,5.0,368.0,71.0,368.0,368.0,368.0,20.0,368.0,10.0,368.0,2.0,368.0,368.0,368.0,682.0,368.0,682.0,368.0,368.0,368.0,368.0
21,368.0,20.0,368.0,276.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,142.0,368.0,142.0,368.0,55.0,368.0,55.0,368.0,550.0,368.0,550.0,368.0,550.0,368.0,368.0,368.0,979.0,368.0,164.0,368.0,164.0,368.0,164.0,368.0,200.0,368.0,200.0,368.0,71.0,368.0,0.0,368.0,5.0,368.0,5.0,368.0,5.0,368.0,5.0,368.0,5.0,368.0,71.0,368.0,430.0,368.0,20.0,368.0,10.0,368.0,10.0,368.0,368.0,368.0,682.0,368.0,62.0,368.0,368.0,368.0,368.0
22,368.0,20.0,368.0,276.0,368.0,92.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,15.0,368.0,142.0,368.0,142.0,368.0,70.0,368.0,55.0,368.0,550.0,368.0,550.0,368.0,550.0,368.0,368.0,368.0,979.0,368.0,164.0,368.0,552.0,368.0,164.0,368.0,200.0,368.0,200.0,368.0,71.0,368.0,368.0,368.0,5.0,368.0,5.0,368.0,5.0,368.0,5.0,368.0,5.0,368.0,213.0,368.0,368.0,368.0,20.0,368.0,10.0,368.0,10.0,368.0,368.0,368.0,682.0,368.0,682.0,368.0,460.0,368.0,368.0
23,368.0,20.0,368.0,276.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,142.0,368.0,184.0,368.0,55.0,368.0,55.0,368.0,550.0,368.0,550.0,368.0,550.0,368.0,370.0,368.0,979.0,368.0,164.0,368.0,164.0,368.0,164.0,368.0,200.0,368.0,200.0,368.0,71.0,368.0,368.0,368.0,5.0,368.0,0.0,368.0,5.0,368.0,5.0,368.0,5.0,368.0,71.0,368.0,368.0,368.0,20.0,368.0,10.0,368.0,10.0,368.0,368.0,368.0,682.0,368.0,682.0,368.0,368.0,368.0,368.0
24,368.0,20.0,368.0,276.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,142.0,368.0,568.0,368.0,55.0,368.0,55.0,368.0,550.0,368.0,550.0,368.0,550.0,368.0,368.0,368.0,0.0,368.0,164.0,368.0,164.0,368.0,89.0,368.0,200.0,368.0,200.0,368.0,71.0,368.0,0.0,368.0,5.0,368.0,5.0,368.0,30.0,368.0,5.0,368.0,5.0,368.0,71.0,368.0,368.0,368.0,10.0,368.0,10.0,368.0,0.0,368.0,368.0,368.0,682.0,368.0,184.0,368.0,368.0,368.0,368.0
25,368.0,20.0,368.0,276.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,142.0,368.0,55.0,368.0,55.0,368.0,50.0,368.0,550.0,368.0,550.0,368.0,550.0,368.0,368.0,368.0,534.0,368.0,368.0,368.0,130.0,368.0,164.0,368.0,200.0,368.0,200.0,368.0,71.0,368.0,368.0,368.0,5.0,368.0,245.0,368.0,5.0,368.0,50.0,368.0,5.0,368.0,71.0,368.0,368.0,368.0,20.0,368.0,10.0,368.0,10.0,368.0,368.0,368.0,682.0,368.0,682.0,368.0,368.0,368.0,368.0
26,368.0,20.0,368.0,276.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,300.0,368.0,20.0,368.0,142.0,368.0,55.0,368.0,55.0,368.0,55.0,368.0,356.0,368.0,550.0,368.0,550.0,368.0,1012.0,368.0,979.0,368.0,164.0,368.0,184.0,368.0,164.0,368.0,200.0,368.0,200.0,368.0,71.0,368.0,276.0,368.0,5.0,368.0,368.0,368.0,5.0,368.0,5.0,368.0,5.0,368.0,65.0,368.0,368.0,368.0,20.0,368.0,10.0,368.0,10.0,368.0,184.0,368.0,682.0,368.0,682.0,368.0,368.0,368.0,368.0
27,368.0,20.0,368.0,276.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,5.0,368.0,20.0,368.0,142.0,368.0,55.0,368.0,55.0,368.0,55.0,368.0,550.0,368.0,550.0,368.0,550.0,368.0,368.0,368.0,979.0,368.0,164.0,368.0,164.0,368.0,164.0,368.0,200.0,368.0,200.0,368.0,142.0,368.0,368.0,368.0,30.0,368.0,5.0,368.0,5.0,368.0,5.0,368.0,5.0,368.0,71.0,368.0,368.0,368.0,20.0,368.0,10.0,368.0,10.0,368.0,368.0,368.0,682.0,368.0,682.0,368.0,92.0,368.0,1204.0
28,368.0,20.0,368.0,276.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,142.0,368.0,55.0,368.0,55.0,368.0,55.0,368.0,462.0,368.0,550.0,368.0,550.0,368.0,368.0,368.0,979.0,368.0,644.0,368.0,164.0,368.0,164.0,368.0,200.0,368.0,200.0,368.0,213.0,368.0,368.0,368.0,5.0,368.0,5.0,368.0,5.0,368.0,160.0,368.0,5.0,368.0,71.0,368.0,368.0,368.0,20.0,368.0,35.0,368.0,0.0,368.0,368.0,368.0,682.0,368.0,682.0,368.0,368.0,368.0,92.0
29,368.0,20.0,368.0,276.0,368.0,40.0,368.0,55.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,142.0,368.0,55.0,368.0,55.0,368.0,0.0,368.0,550.0,368.0,550.0,368.0,550.0,368.0,368.0,368.0,0.0,368.0,164.0,368.0,164.0,368.0,164.0,368.0,200.0,368.0,200.0,368.0,71.0,368.0,368.0,368.0,5.0,368.0,5.0,368.0,5.0,368.0,368.0,368.0,5.0,368.0,222.0,368.0,368.0,368.0,20.0,368.0,10.0,368.0,10.0,368.0,50.0,368.0,682.0,368.0,558.0,368.0,368.0,368.0,368.0
30,368.0,20.0,368.0,276.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,368.0,368.0,142.0,368.0,55.0,368.0,55.0,368.0,55.0,368.0,550.0,368.0,550.0,368.0,550.0,368.0,368.0,368.0,979.0,368.0,164.0,368.0,164.0,368.0,164.0,368.0,200.0,368.0,200.0,368.0,71.0,368.0,368.0,368.0,5.0,368.0,5.0,368.0,5.0,368.0,25.0,368.0,5.0,368.0,71.0,368.0,368.0,368.0,40.0,368.0,10.0,368.0,368.0,368.0,920.0,368.0,682.0,368.0,682.0,368.0,368.0,368.0,184.0
31,368.0,20.0,368.0,276.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,142.0,368.0,55.0,368.0,55.0,368.0,55.0,368.0,550.0,368.0,550.0,368.0,550.0,368.0,368.0,368.0,979.0,368.0,164.0,368.0,164.0,368.0,164.0,368.0,200.0,368.0,200.0,368.0,71.0,368.0,368.0,368.0,5.0,368.0,5.0,368.0,5.0,368.0,2.0,368.0,5.0,368.0,71.0,368.0,368.0,368.0,20.0,368.0,10.0,368.0,644.0,368.0,368.0,368.0,682.0,368.0,682.0,368.0,368.0,368.0,368.0
32,368.0,20.0,368.0,276.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,142.0,368.0,55.0,368.0,55.0,368.0,55.0,368.0,550.0,368.0,550.0,368.0,550.0,368.0,368.0,368.0,979.0,368.0,164.0,368.0,164.0,368.0,164.0,368.0,200.0,368.0,200.0,368.0,222.0,368.0,368.0,368.0,0.0,368.0,5.0,368.0,5.0,368.0,5.0,368.0,5.0,368.0,71.0,368.0,368.0,368.0,20.0,368.0,10.0,368.0,0.0,368.0,368.0,368.0,682.0,368.0,682.0,368.0,736.0,368.0,368.0
33,368.0,20.0,368.0,276.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,142.0,368.0,75.0,368.0,847.0,368.0,55.0,368.0,800.0,368.0,550.0,368.0,550.0,368.0,368.0,368.0,267.0,368.0,164.0,368.0,44.0,368.0,260.0,368.0,200.0,368.0,200.0,368.0,71.0,368.0,276.0,368.0,5.0,368.0,5.0,368.0,0.0,368.0,592.0,368.0,45.0,368.0,71.0,368.0,368.0,368.0,20.0,368.0,25.0,368.0,10.0,368.0,368.0,368.0,682.0,368.0,682.0,368.0,368.0,368.0,368.0
34,368.0,20.0,368.0,276.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,142.0,368.0,55.0,368.0,55.0,368.0,55.0,368.0,550.0,368.0,550.0,368.0,550.0,368.0,368.0,368.0,712.0,368.0,164.0,368.0,164.0,368.0,164.0,368.0,250.0,368.0,200.0,368.0,71.0,368.0,0.0,368.0,5.0,368.0,5.0,368.0,92.0,368.0,0.0,368.0,5.0,368.0,460.0,368.0,368.0,368.0,20.0,368.0,10.0,368.0,10.0,368.0,1012.0,368.0,682.0,368.0,682.0,368.0,368.0,368.0,368.0
35,368.0,20.0,368.0,276.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,368.0,368.0,20.0,368.0,142.0,368.0,55.0,368.0,55.0,368.0,55.0,368.0,500.0,368.0,550.0,368.0,550.0,368.0,368.0,368.0,979.0,368.0,213.0,368.0,0.0,368.0,164.0,368.0,200.0,368.0,200.0,368.0,71.0,368.0,276.0,368.0,5.0,368.0,5.0,368.0,5.0,368.0,30.0,368.0,5.0,368.0,923.0,368.0,276.0,368.0,104.0,368.0,10.0,368.0,0.0,368.0,0.0,368.0,62.0,368.0,682.0,368.0,368.0,368.0,92.0
36,368.0,20.0,368.0,276.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,10.0,368.0,142.0,368.0,55.0,368.0,55.0,368.0,55.0,368.0,550.0,368.0,550.0,368.0,550.0,368.0,368.0,368.0,979.0,368.0,164.0,368.0,164.0,368.0,164.0,368.0,200.0,368.0,100.0,368.0,71.0,368.0,368.0,368.0,70.0,368.0,5.0,368.0,5.0,368.0,182.0,368.0,5.0,368.0,923.0,368.0,368.0,368.0,1012.0,368.0,10.0,368.0,10.0,368.0,92.0,368.0,682.0,368.0,682.0,368.0,368.0,368.0,368.0
37,368.0,20.0,368.0,276.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,0.0,368.0,55.0,368.0,55.0,368.0,55.0,368.0,550.0,368.0,550.0,368.0,550.0,368.0,368.0,368.0,979.0,368.0,164.0,368.0,164.0,368.0,82.0,368.0,200.0,368.0,200.0,368.0,71.0,368.0,92.0,368.0,5.0,368.0,15.0,368.0,5.0,368.0,494.0,368.0,5.0,368.0,923.0,368.0,368.0,368.0,20.0,368.0,10.0,368.0,10.0,368.0,460.0,368.0,682.0,368.0,62.0,368.0,368.0,368.0,368.0
38,368.0,20.0,368.0,276.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,104.0,368.0,20.0,368.0,666.0,368.0,55.0,368.0,55.0,368.0,55.0,368.0,550.0,368.0,550.0,368.0,550.0,368.0,368.0,368.0,979.0,368.0,164.0,368.0,123.0,368.0,164.0,368.0,200.0,368.0,200.0,368.0,71.0,368.0,368.0,368.0,5.0,368.0,5.0,368.0,47.0,368.0,5.0,368.0,5.0,368.0,923.0,368.0,368.0,368.0,20.0,368.0,0.0,368.0,10.0,368.0,368.0,368.0,682.0,368.0,682.0,368.0,368.0,368.0,368.0
39,368.0,20.0,368.0,184.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,20.0,368.0,0.0,368.0,142.0,368.0,55.0,368.0,55.0,368.0,55.0,368.0,550.0,368.0,550.0,368.0,550.0,368.0,368.0,368.0,979.0,368.0,164.0,368.0,164.0,368.0,164.0,368.0,142.0,368.0,200.0,368.0,71.0,368.0,368.0,368.0,5.0,368.0,5.0,368.0,5.0,368.0,5.0,368.0,5.0,368.0,923.0,368.0,368.0,368.0,20.0,368.0,10.0,368.0,10.0,368.0,368.0,368.0,682.0,368.0,258.0,368.0,644.0,368.0,368.0
40,979.0,368.0,979.0,276.0,979.0,20.0,979.0,20.0,979.0,20.0,979.0,20.0,979.0,20.0,979.0,142.0,979.0,55.0,979.0,55.0,979.0,55.0,979.0,516.0,979.0,550.0,979.0,550.0,979.0,368.0,979.0,979.0,979.0,164.0,979.0,164.0,979.0,164.0,979.0,200.0,979.0,200.0,979.0,71.0,979.0,368.0,979.0,5.0,979.0,5.0,979.0,5.0,979.0,5.0,979.0,5.0,979.0,923.0,979.0,368.0,979.0,20.0,979.0,44.0,979.0,10.0,979.0,368.0,979.0,682.0,979.0,682.0,979.0,368.0,979.0,82.0
41,979.0,368.0,979.0,276.0,979.0,20.0,979.0,20.0,979.0,20.0,979.0,20.0,979.0,20.0,979.0,142.0,979.0,55.0,979.0,70.0,979.0,55.0,979.0,550.0,979.0,550.0,979.0,550.0,979.0,368.0,979.0,979.0,979.0,164.0,979.0,332.0,979.0,164.0,979.0,200.0,979.0,200.0,979.0,71.0,979.0,368.0,979.0,5.0,979.0,5.0,979.0,368.0,979.0,0.0,979.0,240.0,979.0,923.0,979.0,368.0,979.0,50.0,979.0,10.0,979.0,10.0,979.0,368.0,979.0,184.0,979.0,682.0,979.0,368.0,979.0,368.0
42,979.0,368.0,979.0,276.0,979.0,20.0,979.0,20.0,979.0,20.0,979.0,20.0,979.0,20.0,979.0,142.0,979.0,55.0,979.0,40.0,979.0,55.0,979.0,550.0,979.0,550.0,979.0,550.0,979.0,368.0,979.0,979.0,979.0,164.0,979.0,164.0,979.0,164.0,979.0,200.0,979.0,200.0,979.0,71.0,979.0,368.0,979.0,5.0,979.0,5.0,979.0,5.0,979.0,5.0,979.0,178.0,979.0,923.0,979.0,368.0,979.0,200.0,979.0,0.0,979.0,10.0,979.0,368.0,979.0,682.0,979.0,682.0,979.0,0.0,979.0,368.0
43,979.0,368.0,979.0,276.0,979.0,20.0,979.0,20.0,979.0,20.0,979.0,20.0,979.0,20.0,979.0,142.0,979.0,55.0,979.0,55.0,979.0,55.0,979.0,550.0,979.0,550.0,979.0,550.0,979.0,368.0,979.0,979.0,979.0,164.0,979.0,164.0,979.0,164.0,979.0,200.0,979.0,200.0,979.0,71.0,979.0,368.0,979.0,5.0,979.0,5.0,979.0,5.0,979.0,5.0,979.0,368.0,979.0,923.0,979.0,460.0,979.0,20.0,979.0,10.0,979.0,10.0,979.0,368.0,979.0,682.0,979.0,682.0,979.0,368.0,979.0,0.0
